"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAWRENCE","079","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","10","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAWRENCE","079","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,825","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAWRENCE","079","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","3,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LIMESTONE","083","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","26","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LIMESTONE","083","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","20","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LIMESTONE","083","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","30,083","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LIMESTONE","083","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","93,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MADISON","089","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","29","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MADISON","089","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","28","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MADISON","089","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","41,091","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MADISON","089","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","127,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MARION","093","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","8","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MARION","093","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MARION","093","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","697","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MARION","093","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MORGAN","103","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","13","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MORGAN","103","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MORGAN","103","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,650","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MORGAN","103","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","6,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","WINSTON","133","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","8","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","WINSTON","133","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","WINSTON","133","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,652","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","WINSTON","133","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","9,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","BIBB","007","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","9","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","BIBB","007","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","BIBB","007","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,550","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","BIBB","007","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHAMBERS","017","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","1","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHAMBERS","017","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHILTON","021","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","4","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHILTON","021","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHILTON","021","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","400","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHILTON","021","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CLAY","027","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","12","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CLAY","027","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CLAY","027","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,970","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CLAY","027","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","5,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","COOSA","037","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","4","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","COOSA","037","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","COOSA","037","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","COOSA","037","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","FAYETTE","057","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","2","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","FAYETTE","057","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","JEFFERSON","073","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","19","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","JEFFERSON","073","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","16","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","JEFFERSON","073","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,033","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","JEFFERSON","073","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","19,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LAMAR","075","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","3","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LAMAR","075","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","225","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LEE","081","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","3","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LEE","081","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LEE","081","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","450","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LEE","081","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","PICKENS","107","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","5","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","PICKENS","107","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","PICKENS","107","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,035","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","PICKENS","107","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","7,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","RANDOLPH","111","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","7","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","RANDOLPH","111","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","RANDOLPH","111","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,090","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","RANDOLPH","111","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","6,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","SHELBY","117","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","11","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","SHELBY","117","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","SHELBY","117","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,884","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","SHELBY","117","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","22,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLADEGA","121","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","16","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLADEGA","121","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","12","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLADEGA","121","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,700","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLADEGA","121","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","3,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLAPOOSA","123","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","5","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLAPOOSA","123","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLAPOOSA","123","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLAPOOSA","123","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TUSCALOOSA","125","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","6","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TUSCALOOSA","125","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TUSCALOOSA","125","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,260","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TUSCALOOSA","125","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","WALKER","127","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","12","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","WALKER","127","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","WALKER","127","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,704","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","WALKER","127","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","14,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","BARBOUR","005","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","4","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","BARBOUR","005","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","BARBOUR","005","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,550","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","BARBOUR","005","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","6,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COFFEE","031","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","5","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COFFEE","031","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COFFEE","031","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,900","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COFFEE","031","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","4,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COVINGTON","039","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","4","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COVINGTON","039","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COVINGTON","039","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","760","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COVINGTON","039","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","2,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","CRENSHAW","041","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","3","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","CRENSHAW","041","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","CRENSHAW","041","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","360","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","CRENSHAW","041","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","DALE","045","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","12","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","DALE","045","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","12","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","DALE","045","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,192","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","DALE","045","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","11,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","GENEVA","061","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","4","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","GENEVA","061","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","GENEVA","061","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,694","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","GENEVA","061","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","8,000","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HENRY","067","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","3","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HENRY","067","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HENRY","067","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","280","12.5"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HENRY","067","","","00000000","","HONEY","HONEY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (Z)","13.6"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HOUSTON","069","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","2","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HOUSTON","069","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","PIKE","109","","","00000000","","HONEY","HONEY - OPERATIONS WITH PRODUCTION","TOTAL","NOT SPECIFIED","2","33.8"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","PIKE","109","","","00000000","","HONEY","HONEY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","32.9"
"CENSUS","2012","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","PIKE","109","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
