"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","1","43.1"
"CENSUS","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","43.1"
"CENSUS","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","80","5.2"
"CENSUS","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","1,876,000","13.0"
"CENSUS","2014","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","18","8.7"
"CENSUS","2014","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","470,000","28.2"
"CENSUS","2014","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","457","4.2"
"CENSUS","2014","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","28,183,000","12.7"
"CENSUS","2014","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","45,000","72.2"
"CENSUS","2014","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","45,000","76.3"
"CENSUS","2014","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","15,000",""
"CENSUS","2014","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","15,000",""
"CENSUS","2014","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","3","48.3"
"CENSUS","2014","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3","55.7"
"CENSUS","2014","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","105","4.2"
"CENSUS","2014","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","11,667,000","12.7"
"CENSUS","2014","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","3","48.3"
"CENSUS","2014","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3","55.7"
"CENSUS","2014","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","158","4.2"
"CENSUS","2014","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","16,091,000","12.7"
"CENSUS","2014","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2014","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"CENSUS","2014","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","3","48.3"
"CENSUS","2014","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","3","(H)"
"CENSUS","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","282","5.8"
"CENSUS","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","2","31.5"
"CENSUS","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","31.5"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","420","7.8"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","43,482,000","13.8"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","2","(H)"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","2","(H)"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","82,440","97.5"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","82,440","97.5"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","27,480","10.7"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","27,480","10.7"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","3","(H)"
"CENSUS","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3","(H)"
"CENSUS","2014","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","6","8.7"
"CENSUS","2014","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","186","5.8"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","17,622,000","8.6"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","3","88.2"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","(H)"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","2","(H)"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","38,800","59.7"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","38,800","59.7"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","9,700","65.5"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","9,700","65.5"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","4","31.5"
"CENSUS","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","31.5"
"CENSUS","2014","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","136","5.4"
"CENSUS","2014","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","36,352,000","12.9"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","159","4.6"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","1","(H)"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2006 TO 2010 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","(H)"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","362,950","73.3"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","362,950","73.3"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","36,295","67.5"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - LOSS, MEASURED IN $ / OPERATION","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","36,295","67.5"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","10","43.1"
"CENSUS","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC, LOSS DUE TO GMO MATERIAL, YEARS 2011 TO 2014 - OPERATIONS WITH LOSS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","10","43.1"
"CENSUS","2014","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","49","5.4"
